case_id,date,time,district,station,crime_category,status,latitude,longitude,victim_age,victim_gender,modus_operandi,suspect_count,estimated_loss_inr
KSP-2026-008441,2025-08-19,02:01,Bengaluru Urban,Bengaluru Urban Police Station 4,Homicide,Under Investigation,18.246019,76.218883,73,Other,Cyber extortion using fake social media profile,1,0
KSP-2026-008442,2023-01-29,07:17,Ballari,Ballari Police Station 4,Narcotics,Cold Case,18.090399,76.52097,67,Female,Group of 3 suspects on motorcycle,2,0
KSP-2026-008443,2024-12-14,22:39,Mysuru,Mysuru Police Station 3,Extortion,Charge Sheet Filed,12.589891,77.443251,62,Other,Stolen vehicle used for getaway,0,0
KSP-2026-008444,2024-06-27,11:48,Mysuru,Mysuru Police Station 5,Extortion,Closed,15.215391,74.643324,63,Male,Financial fraud promising high returns,0,0
KSP-2026-008445,2023-09-26,15:33,Mysuru,Mysuru Police Station 4,Public Nuisance,Cold Case,18.341806,74.481147,38,Other,Group of 3 suspects on motorcycle,2,0
KSP-2026-008446,2024-10-20,01:44,Shivamogga,Shivamogga Police Station 3,Homicide,Charge Sheet Filed,12.239791,75.922816,57,Male,Used phishing link via SMS,3,0
KSP-2026-008447,2025-02-04,09:03,Hubballi-Dharwad,Hubballi-Dharwad Police Station 2,Homicide,Cold Case,13.198899,74.909414,47,Other,Used phishing link via SMS,3,0
KSP-2026-008448,2025-04-14,14:37,Shivamogga,Shivamogga Police Station 1,Extortion,Under Investigation,11.692195,74.799063,41,Female,Entered through back window at night,3,0
KSP-2026-008449,2025-05-02,06:38,Belagavi,Belagavi Police Station 3,Assault,Cold Case,16.891938,75.014825,63,Female,Targeted elderly victim on street,3,0
KSP-2026-008450,2023-02-24,04:06,Vijayapura,Vijayapura Police Station 3,Burglary,Closed,12.028902,74.35213,54,Other,Cyber extortion using fake social media profile,0,408826
KSP-2026-008451,2023-09-24,20:05,Belagavi,Belagavi Police Station 1,Public Nuisance,Cold Case,14.018859,77.126772,71,Male,Used phishing link via SMS,1,0
KSP-2026-008452,2024-09-06,21:59,Mangaluru,Mangaluru Police Station 4,Public Nuisance,Open,14.482702,77.967653,68,Female,Stolen vehicle used for getaway,2,0
KSP-2026-008453,2024-01-05,00:24,Shivamogga,Shivamogga Police Station 1,Kidnapping,Closed,12.763672,75.049118,19,Female,Financial fraud promising high returns,0,0
KSP-2026-008454,2025-10-03,21:31,Bengaluru Urban,Bengaluru Urban Police Station 3,Cyber Crime,Under Investigation,14.549462,74.862156,68,Female,Group of 3 suspects on motorcycle,0,91917
KSP-2026-008455,2023-01-22,05:20,Mysuru,Mysuru Police Station 5,Assault,Closed,17.420871,78.009791,19,Male,Cyber extortion using fake social media profile,3,0
KSP-2026-008456,2025-08-08,19:26,Mangaluru,Mangaluru Police Station 3,Burglary,Charge Sheet Filed,14.614366,76.538701,34,Other,Financial fraud promising high returns,2,345264
KSP-2026-008457,2025-12-19,14:21,Bengaluru Urban,Bengaluru Urban Police Station 2,Assault,Closed,17.615123,75.675269,63,Female,Financial fraud promising high returns,2,0
KSP-2026-008458,2023-08-08,20:07,Ballari,Ballari Police Station 3,Assault,Closed,15.460943,77.408582,18,Other,Stolen vehicle used for getaway,3,0
KSP-2026-008459,2023-09-02,18:37,Bengaluru Urban,Bengaluru Urban Police Station 5,Homicide,Closed,18.363529,78.019586,48,Male,Financial fraud promising high returns,0,0
KSP-2026-008460,2025-11-12,13:58,Ballari,Ballari Police Station 1,Homicide,Charge Sheet Filed,18.299857,74.772226,75,Female,Used phishing link via SMS,3,0
KSP-2026-008461,2025-04-29,12:19,Kalaburagi,Kalaburagi Police Station 5,Homicide,Open,12.221978,76.191144,69,Other,Group of 3 suspects on motorcycle,0,0
KSP-2026-008462,2023-11-30,16:02,Mangaluru,Mangaluru Police Station 2,Theft,Cold Case,16.987534,75.806236,52,Other,Targeted elderly victim on street,2,68051
KSP-2026-008463,2024-12-28,18:53,Kalaburagi,Kalaburagi Police Station 5,Theft,Charge Sheet Filed,12.487107,77.601411,72,Male,Used phishing link via SMS,2,367948
KSP-2026-008464,2025-03-26,01:34,Belagavi,Belagavi Police Station 5,Burglary,Cold Case,17.542254,76.54831,63,Female,Entered through back window at night,1,194519
KSP-2026-008465,2025-05-26,18:25,Vijayapura,Vijayapura Police Station 4,Cyber Crime,Cold Case,11.95098,74.136381,37,Female,Cyber extortion using fake social media profile,1,224706
KSP-2026-008466,2025-04-13,12:28,Davanagere,Davanagere Police Station 3,Homicide,Closed,16.019354,75.31757,19,Other,Cyber extortion using fake social media profile,3,0
KSP-2026-008467,2024-11-02,22:39,Hubballi-Dharwad,Hubballi-Dharwad Police Station 2,Burglary,Under Investigation,13.710581,75.586334,46,Male,Used phishing link via SMS,3,23697
KSP-2026-008468,2023-12-29,00:25,Vijayapura,Vijayapura Police Station 1,Theft,Closed,16.4054,76.068935,39,Female,Used phishing link via SMS,2,199895
KSP-2026-008469,2024-05-15,12:29,Hubballi-Dharwad,Hubballi-Dharwad Police Station 2,Extortion,Under Investigation,17.857065,76.985733,51,Female,Targeted elderly victim on street,0,0
KSP-2026-008470,2023-01-14,03:07,Ballari,Ballari Police Station 1,Burglary,Under Investigation,18.232404,76.490823,24,Other,Targeted elderly victim on street,0,471639
KSP-2026-008471,2025-06-13,14:53,Bengaluru Urban,Bengaluru Urban Police Station 1,Theft,Cold Case,13.304544,76.381633,25,Female,Entered through back window at night,2,218413
KSP-2026-008472,2025-03-04,06:32,Mangaluru,Mangaluru Police Station 2,Homicide,Cold Case,17.75291,77.380323,37,Female,Cyber extortion using fake social media profile,0,0
KSP-2026-008473,2023-03-14,21:35,Vijayapura,Vijayapura Police Station 5,Public Nuisance,Open,16.244445,77.993545,74,Male,Used phishing link via SMS,2,0
KSP-2026-008474,2025-09-10,21:04,Kalaburagi,Kalaburagi Police Station 3,Extortion,Charge Sheet Filed,13.581679,74.411906,34,Other,Entered through back window at night,2,0
KSP-2026-008475,2023-09-13,17:56,Mangaluru,Mangaluru Police Station 1,Narcotics,Open,14.402743,78.134048,78,Male,Group of 3 suspects on motorcycle,1,0
KSP-2026-008476,2025-11-22,11:14,Ballari,Ballari Police Station 3,Homicide,Under Investigation,16.171142,76.901406,73,Female,Cyber extortion using fake social media profile,2,0
KSP-2026-008477,2024-01-18,01:53,Belagavi,Belagavi Police Station 4,Kidnapping,Open,16.033713,74.02289,69,Other,Stolen vehicle used for getaway,1,0
KSP-2026-008478,2024-07-23,02:35,Belagavi,Belagavi Police Station 2,Fraud,Under Investigation,16.240467,76.693704,58,Female,Targeted elderly victim on street,2,242807
KSP-2026-008479,2023-08-02,10:34,Hubballi-Dharwad,Hubballi-Dharwad Police Station 2,Public Nuisance,Closed,11.92422,74.479564,57,Female,Stolen vehicle used for getaway,0,0
KSP-2026-008480,2025-09-29,21:12,Hubballi-Dharwad,Hubballi-Dharwad Police Station 5,Extortion,Under Investigation,12.986896,77.65674,58,Male,Used phishing link via SMS,3,0
KSP-2026-008481,2023-12-05,09:26,Ballari,Ballari Police Station 5,Burglary,Charge Sheet Filed,15.875735,78.204087,26,Female,Targeted elderly victim on street,2,73130
KSP-2026-008482,2023-01-22,07:41,Mangaluru,Mangaluru Police Station 1,Extortion,Open,13.954224,76.068717,47,Male,Group of 3 suspects on motorcycle,1,0
KSP-2026-008483,2024-04-13,16:59,Bengaluru Urban,Bengaluru Urban Police Station 4,Theft,Closed,14.358413,75.519277,62,Other,Stolen vehicle used for getaway,3,268973
KSP-2026-008484,2024-06-17,23:53,Bengaluru Urban,Bengaluru Urban Police Station 1,Public Nuisance,Under Investigation,16.499036,77.894421,25,Male,Cyber extortion using fake social media profile,2,0
KSP-2026-008485,2023-10-15,22:21,Bengaluru Urban,Bengaluru Urban Police Station 4,Public Nuisance,Cold Case,17.024209,78.312723,60,Male,Cyber extortion using fake social media profile,0,0
KSP-2026-008486,2025-09-22,17:49,Vijayapura,Vijayapura Police Station 4,Burglary,Under Investigation,17.661783,76.649216,52,Female,Targeted elderly victim on street,3,409729
KSP-2026-008487,2025-12-24,15:01,Shivamogga,Shivamogga Police Station 3,Narcotics,Open,15.878941,74.852767,75,Female,Targeted elderly victim on street,1,0
KSP-2026-008488,2025-11-30,11:32,Hubballi-Dharwad,Hubballi-Dharwad Police Station 4,Cyber Crime,Cold Case,15.581948,78.013736,35,Other,Stolen vehicle used for getaway,3,259947
KSP-2026-008489,2023-10-23,11:14,Kalaburagi,Kalaburagi Police Station 5,Kidnapping,Closed,17.157389,77.703456,65,Other,Cyber extortion using fake social media profile,1,0
KSP-2026-008490,2025-04-17,16:09,Bengaluru Urban,Bengaluru Urban Police Station 4,Narcotics,Under Investigation,13.662513,74.599713,66,Female,Group of 3 suspects on motorcycle,0,0
KSP-2026-008491,2025-09-03,06:44,Davanagere,Davanagere Police Station 4,Fraud,Cold Case,17.589894,74.025242,40,Other,Entered through back window at night,1,310541
KSP-2026-008492,2025-06-04,03:02,Mangaluru,Mangaluru Police Station 5,Extortion,Charge Sheet Filed,13.353274,77.08956,28,Female,Cyber extortion using fake social media profile,0,0
KSP-2026-008493,2023-03-23,02:27,Hubballi-Dharwad,Hubballi-Dharwad Police Station 2,Burglary,Under Investigation,11.656253,74.922546,80,Male,Targeted elderly victim on street,3,227678
KSP-2026-008494,2025-05-26,05:47,Hubballi-Dharwad,Hubballi-Dharwad Police Station 5,Homicide,Open,13.23487,76.069026,66,Male,Group of 3 suspects on motorcycle,3,0
KSP-2026-008495,2023-08-13,08:02,Belagavi,Belagavi Police Station 5,Narcotics,Under Investigation,14.182061,74.051774,18,Female,Cyber extortion using fake social media profile,1,0
KSP-2026-008496,2025-09-11,08:05,Mangaluru,Mangaluru Police Station 2,Fraud,Cold Case,14.605665,75.608996,56,Other,Used phishing link via SMS,2,182810
KSP-2026-008497,2025-01-03,18:34,Kalaburagi,Kalaburagi Police Station 2,Public Nuisance,Charge Sheet Filed,18.202262,77.092954,61,Female,Entered through back window at night,1,0
KSP-2026-008498,2025-11-20,13:29,Kalaburagi,Kalaburagi Police Station 4,Public Nuisance,Closed,14.26302,74.12912,28,Other,Stolen vehicle used for getaway,0,0
KSP-2026-008499,2023-12-01,12:35,Shivamogga,Shivamogga Police Station 1,Theft,Cold Case,12.442779,77.336893,76,Other,Stolen vehicle used for getaway,0,61017
KSP-2026-008500,2023-08-02,12:27,Hubballi-Dharwad,Hubballi-Dharwad Police Station 3,Narcotics,Closed,14.800514,77.736962,75,Other,Stolen vehicle used for getaway,3,0
KSP-2026-008501,2025-11-11,11:11,Belagavi,Belagavi Police Station 1,Extortion,Under Investigation,15.22486,76.975142,46,Other,Targeted elderly victim on street,0,0
KSP-2026-008502,2025-05-29,03:40,Mangaluru,Mangaluru Police Station 2,Cyber Crime,Closed,11.817149,77.674835,46,Other,Stolen vehicle used for getaway,2,355558
KSP-2026-008503,2023-01-16,00:54,Bengaluru Urban,Bengaluru Urban Police Station 2,Public Nuisance,Cold Case,15.094965,74.093672,61,Female,Cyber extortion using fake social media profile,1,0
KSP-2026-008504,2025-09-15,11:49,Ballari,Ballari Police Station 2,Assault,Charge Sheet Filed,17.167935,76.068255,24,Female,Used phishing link via SMS,2,0
KSP-2026-008505,2023-05-02,01:28,Mangaluru,Mangaluru Police Station 4,Kidnapping,Charge Sheet Filed,16.602292,74.429753,25,Female,Financial fraud promising high returns,1,0
KSP-2026-008506,2024-06-22,20:12,Bengaluru Urban,Bengaluru Urban Police Station 5,Fraud,Open,14.400999,74.238821,30,Other,Financial fraud promising high returns,0,243977
KSP-2026-008507,2025-02-12,16:47,Vijayapura,Vijayapura Police Station 1,Assault,Cold Case,16.604427,74.46239,66,Male,Used phishing link via SMS,1,0
KSP-2026-008508,2024-01-15,19:45,Mangaluru,Mangaluru Police Station 3,Homicide,Open,17.49016,76.664087,46,Other,Entered through back window at night,3,0
KSP-2026-008509,2025-09-28,11:29,Vijayapura,Vijayapura Police Station 2,Extortion,Under Investigation,18.204624,75.761787,46,Female,Group of 3 suspects on motorcycle,0,0
KSP-2026-008510,2024-07-20,20:07,Shivamogga,Shivamogga Police Station 5,Narcotics,Closed,17.300367,76.13302,62,Female,Entered through back window at night,1,0
KSP-2026-008511,2024-11-13,06:01,Mangaluru,Mangaluru Police Station 1,Homicide,Closed,17.039301,76.828952,18,Female,Stolen vehicle used for getaway,0,0
KSP-2026-008512,2025-12-26,17:26,Ballari,Ballari Police Station 5,Public Nuisance,Open,16.171399,77.775331,64,Female,Cyber extortion using fake social media profile,0,0
KSP-2026-008513,2025-01-19,08:09,Shivamogga,Shivamogga Police Station 5,Kidnapping,Under Investigation,12.117749,77.628086,28,Other,Group of 3 suspects on motorcycle,3,0
KSP-2026-008514,2023-05-17,04:35,Mangaluru,Mangaluru Police Station 4,Burglary,Open,16.944528,75.904341,63,Female,Stolen vehicle used for getaway,2,225222
KSP-2026-008515,2023-03-26,11:34,Mangaluru,Mangaluru Police Station 4,Theft,Charge Sheet Filed,17.756361,76.815423,31,Other,Financial fraud promising high returns,2,494907
KSP-2026-008516,2024-05-23,23:37,Ballari,Ballari Police Station 5,Theft,Under Investigation,16.818518,76.190564,44,Male,Financial fraud promising high returns,1,247197
KSP-2026-008517,2024-07-14,03:16,Hubballi-Dharwad,Hubballi-Dharwad Police Station 2,Narcotics,Closed,14.221817,76.928568,23,Female,Used phishing link via SMS,0,0
KSP-2026-008518,2023-10-24,11:52,Mysuru,Mysuru Police Station 5,Burglary,Closed,16.006976,74.892934,35,Female,Used phishing link via SMS,1,416427
KSP-2026-008519,2024-03-11,17:38,Mysuru,Mysuru Police Station 5,Narcotics,Open,14.646004,77.468835,30,Other,Cyber extortion using fake social media profile,3,0
KSP-2026-008520,2025-04-11,01:38,Vijayapura,Vijayapura Police Station 1,Public Nuisance,Open,16.564831,74.067797,43,Other,Targeted elderly victim on street,2,0
KSP-2026-008521,2025-08-12,04:17,Bengaluru Urban,Bengaluru Urban Police Station 5,Burglary,Charge Sheet Filed,13.105262,75.002282,69,Other,Used phishing link via SMS,3,45473
KSP-2026-008522,2024-08-23,02:44,Mangaluru,Mangaluru Police Station 4,Theft,Under Investigation,13.021504,77.158174,54,Male,Targeted elderly victim on street,0,182759
KSP-2026-008523,2023-02-05,23:13,Davanagere,Davanagere Police Station 1,Public Nuisance,Open,13.861468,75.530759,51,Male,Targeted elderly victim on street,3,0
KSP-2026-008524,2023-12-09,15:19,Hubballi-Dharwad,Hubballi-Dharwad Police Station 5,Narcotics,Closed,17.216552,77.917834,31,Male,Cyber extortion using fake social media profile,3,0
KSP-2026-008525,2023-12-07,08:02,Belagavi,Belagavi Police Station 5,Narcotics,Open,17.954717,76.504684,67,Male,Used phishing link via SMS,3,0
KSP-2026-008526,2024-08-07,23:18,Mysuru,Mysuru Police Station 5,Kidnapping,Cold Case,14.378107,76.117379,33,Male,Group of 3 suspects on motorcycle,1,0
KSP-2026-008527,2024-09-28,06:20,Ballari,Ballari Police Station 2,Cyber Crime,Open,15.187969,74.563378,51,Female,Entered through back window at night,0,496536
KSP-2026-008528,2023-08-13,19:18,Mangaluru,Mangaluru Police Station 5,Fraud,Charge Sheet Filed,13.032715,77.273918,32,Male,Cyber extortion using fake social media profile,1,322945
KSP-2026-008529,2025-06-15,02:31,Shivamogga,Shivamogga Police Station 1,Narcotics,Under Investigation,14.90443,75.772007,63,Male,Stolen vehicle used for getaway,0,0
KSP-2026-008530,2024-01-28,16:15,Shivamogga,Shivamogga Police Station 5,Fraud,Cold Case,14.032877,76.846132,69,Female,Used phishing link via SMS,3,114123
KSP-2026-008531,2024-06-01,14:02,Vijayapura,Vijayapura Police Station 5,Extortion,Closed,12.122761,77.473434,39,Male,Cyber extortion using fake social media profile,3,0
KSP-2026-008532,2025-09-29,21:29,Mangaluru,Mangaluru Police Station 1,Narcotics,Open,12.595157,75.286261,57,Female,Group of 3 suspects on motorcycle,2,0
KSP-2026-008533,2025-10-04,06:56,Shivamogga,Shivamogga Police Station 2,Narcotics,Charge Sheet Filed,16.78731,75.641587,80,Male,Entered through back window at night,0,0
KSP-2026-008534,2023-02-25,21:02,Bengaluru Urban,Bengaluru Urban Police Station 2,Burglary,Charge Sheet Filed,13.388986,77.949188,27,Female,Financial fraud promising high returns,1,448260
KSP-2026-008535,2023-04-05,11:50,Davanagere,Davanagere Police Station 4,Narcotics,Charge Sheet Filed,13.07982,75.501874,31,Other,Targeted elderly victim on street,2,0
KSP-2026-008536,2023-02-19,04:27,Kalaburagi,Kalaburagi Police Station 3,Kidnapping,Cold Case,15.343952,75.562939,50,Female,Group of 3 suspects on motorcycle,1,0
KSP-2026-008537,2023-12-12,22:00,Mysuru,Mysuru Police Station 5,Assault,Closed,12.297924,75.624908,36,Female,Entered through back window at night,1,0
KSP-2026-008538,2023-12-30,16:32,Davanagere,Davanagere Police Station 4,Cyber Crime,Cold Case,14.565034,75.582489,44,Male,Cyber extortion using fake social media profile,1,319093
KSP-2026-008539,2023-09-06,07:20,Kalaburagi,Kalaburagi Police Station 5,Kidnapping,Open,13.557697,76.894206,77,Female,Financial fraud promising high returns,1,0
KSP-2026-008540,2023-03-06,19:00,Ballari,Ballari Police Station 1,Cyber Crime,Open,18.238771,75.026514,44,Female,Used phishing link via SMS,1,183324
KSP-2026-008541,2023-12-17,23:40,Bengaluru Urban,Bengaluru Urban Police Station 1,Cyber Crime,Closed,14.069526,77.298363,27,Female,Targeted elderly victim on street,0,420538
KSP-2026-008542,2025-08-25,16:21,Mangaluru,Mangaluru Police Station 5,Public Nuisance,Cold Case,13.395629,77.367075,21,Female,Stolen vehicle used for getaway,0,0
KSP-2026-008543,2023-01-28,11:15,Belagavi,Belagavi Police Station 2,Fraud,Charge Sheet Filed,15.344019,77.721161,63,Female,Used phishing link via SMS,2,83328
KSP-2026-008544,2024-03-23,12:37,Davanagere,Davanagere Police Station 2,Burglary,Cold Case,13.372744,74.25787,24,Female,Used phishing link via SMS,3,446828
KSP-2026-008545,2024-02-17,17:10,Hubballi-Dharwad,Hubballi-Dharwad Police Station 1,Cyber Crime,Open,15.835998,76.777352,53,Other,Used phishing link via SMS,1,63060
KSP-2026-008546,2025-03-29,21:16,Kalaburagi,Kalaburagi Police Station 4,Burglary,Charge Sheet Filed,12.633076,78.002743,79,Male,Cyber extortion using fake social media profile,1,42625
KSP-2026-008547,2024-05-07,04:03,Shivamogga,Shivamogga Police Station 2,Fraud,Cold Case,17.52335,77.496933,61,Other,Group of 3 suspects on motorcycle,2,53212
KSP-2026-008548,2024-05-30,03:03,Ballari,Ballari Police Station 4,Theft,Cold Case,14.024138,77.902554,41,Other,Financial fraud promising high returns,2,472555
KSP-2026-008549,2025-05-31,00:15,Kalaburagi,Kalaburagi Police Station 4,Narcotics,Under Investigation,18.161427,75.439709,42,Other,Used phishing link via SMS,1,0
KSP-2026-008550,2024-09-04,07:39,Hubballi-Dharwad,Hubballi-Dharwad Police Station 4,Public Nuisance,Closed,12.648353,78.17472,46,Other,Used phishing link via SMS,1,0
KSP-2026-008551,2025-01-17,04:11,Mysuru,Mysuru Police Station 1,Kidnapping,Under Investigation,12.038138,77.884938,75,Male,Group of 3 suspects on motorcycle,2,0
KSP-2026-008552,2025-04-28,16:18,Davanagere,Davanagere Police Station 4,Fraud,Closed,18.016385,74.467257,23,Female,Entered through back window at night,0,101421
KSP-2026-008553,2023-04-27,20:10,Mysuru,Mysuru Police Station 3,Narcotics,Cold Case,16.620233,75.929195,53,Other,Financial fraud promising high returns,2,0
KSP-2026-008554,2023-09-02,18:32,Mysuru,Mysuru Police Station 4,Theft,Closed,12.245235,75.809372,40,Male,Stolen vehicle used for getaway,0,269488
KSP-2026-008555,2024-03-20,01:37,Shivamogga,Shivamogga Police Station 2,Extortion,Under Investigation,17.757648,74.684126,58,Female,Entered through back window at night,3,0
KSP-2026-008556,2025-11-13,23:55,Shivamogga,Shivamogga Police Station 2,Burglary,Under Investigation,12.155284,74.648995,31,Female,Group of 3 suspects on motorcycle,0,119320
KSP-2026-008557,2025-12-09,05:52,Shivamogga,Shivamogga Police Station 5,Assault,Under Investigation,14.736845,74.531363,22,Male,Stolen vehicle used for getaway,0,0
KSP-2026-008558,2024-01-20,12:03,Mangaluru,Mangaluru Police Station 1,Kidnapping,Closed,13.058796,75.33769,63,Female,Stolen vehicle used for getaway,0,0
KSP-2026-008559,2025-10-06,17:22,Belagavi,Belagavi Police Station 4,Cyber Crime,Closed,17.891699,78.484994,62,Other,Entered through back window at night,0,49237
KSP-2026-008560,2025-05-15,22:18,Vijayapura,Vijayapura Police Station 4,Burglary,Cold Case,16.050535,74.889257,61,Female,Stolen vehicle used for getaway,0,458894
KSP-2026-008561,2025-04-24,03:48,Belagavi,Belagavi Police Station 5,Public Nuisance,Closed,13.856342,74.555205,44,Female,Stolen vehicle used for getaway,0,0
KSP-2026-008562,2025-02-21,16:39,Kalaburagi,Kalaburagi Police Station 5,Assault,Cold Case,17.702289,74.192622,40,Female,Financial fraud promising high returns,1,0
KSP-2026-008563,2025-01-17,22:40,Mangaluru,Mangaluru Police Station 2,Assault,Closed,12.674368,76.131389,40,Other,Used phishing link via SMS,0,0
KSP-2026-008564,2025-06-30,10:19,Belagavi,Belagavi Police Station 1,Burglary,Charge Sheet Filed,13.929079,77.387736,76,Other,Cyber extortion using fake social media profile,3,199244
KSP-2026-008565,2023-12-26,23:38,Mysuru,Mysuru Police Station 3,Assault,Closed,15.583722,75.185533,42,Male,Targeted elderly victim on street,2,0
KSP-2026-008566,2024-04-06,04:04,Bengaluru Urban,Bengaluru Urban Police Station 2,Fraud,Cold Case,12.329685,77.369646,28,Male,Entered through back window at night,0,16122
KSP-2026-008567,2025-09-29,12:35,Vijayapura,Vijayapura Police Station 1,Cyber Crime,Open,12.08083,75.050687,61,Male,Stolen vehicle used for getaway,2,479745
KSP-2026-008568,2023-07-10,13:49,Ballari,Ballari Police Station 4,Fraud,Charge Sheet Filed,11.853208,76.918546,50,Male,Entered through back window at night,3,236094
KSP-2026-008569,2023-01-02,13:30,Vijayapura,Vijayapura Police Station 5,Theft,Cold Case,12.565038,76.310166,57,Male,Targeted elderly victim on street,3,320931
KSP-2026-008570,2024-03-05,21:41,Mangaluru,Mangaluru Police Station 2,Extortion,Closed,14.118188,74.174597,38,Male,Stolen vehicle used for getaway,0,0
KSP-2026-008571,2023-10-19,07:11,Ballari,Ballari Police Station 5,Theft,Charge Sheet Filed,13.792339,75.535106,23,Male,Financial fraud promising high returns,0,245832
KSP-2026-008572,2023-04-29,14:41,Mysuru,Mysuru Police Station 3,Homicide,Cold Case,16.165696,74.550009,24,Female,Targeted elderly victim on street,1,0
KSP-2026-008573,2024-09-11,19:43,Ballari,Ballari Police Station 4,Extortion,Open,17.012112,74.778871,50,Female,Entered through back window at night,0,0
KSP-2026-008574,2024-12-28,13:47,Belagavi,Belagavi Police Station 5,Narcotics,Closed,12.882927,77.278686,60,Other,Targeted elderly victim on street,1,0
KSP-2026-008575,2024-12-08,11:12,Kalaburagi,Kalaburagi Police Station 1,Kidnapping,Cold Case,11.779918,74.217252,58,Female,Cyber extortion using fake social media profile,1,0
KSP-2026-008576,2023-10-04,16:50,Mangaluru,Mangaluru Police Station 2,Kidnapping,Under Investigation,12.796397,77.041185,21,Other,Entered through back window at night,0,0
KSP-2026-008577,2025-05-31,03:08,Vijayapura,Vijayapura Police Station 4,Homicide,Under Investigation,13.466245,75.32636,30,Other,Stolen vehicle used for getaway,1,0
KSP-2026-008578,2025-06-29,19:56,Vijayapura,Vijayapura Police Station 4,Fraud,Under Investigation,13.304258,78.4436,74,Female,Targeted elderly victim on street,3,132879
KSP-2026-008579,2024-10-09,02:23,Shivamogga,Shivamogga Police Station 3,Burglary,Under Investigation,11.579285,74.553831,26,Male,Cyber extortion using fake social media profile,3,65077
KSP-2026-008580,2024-10-13,18:12,Bengaluru Urban,Bengaluru Urban Police Station 5,Assault,Under Investigation,18.048533,76.485327,43,Male,Used phishing link via SMS,3,0
KSP-2026-008581,2023-03-27,22:42,Kalaburagi,Kalaburagi Police Station 3,Cyber Crime,Under Investigation,15.623546,75.017747,23,Other,Cyber extortion using fake social media profile,2,396262
KSP-2026-008582,2025-01-02,04:33,Shivamogga,Shivamogga Police Station 5,Burglary,Charge Sheet Filed,14.170448,76.458664,34,Other,Group of 3 suspects on motorcycle,2,121807
KSP-2026-008583,2025-04-30,10:38,Bengaluru Urban,Bengaluru Urban Police Station 5,Cyber Crime,Cold Case,14.073525,74.303384,73,Other,Entered through back window at night,1,482195
KSP-2026-008584,2025-05-25,19:14,Shivamogga,Shivamogga Police Station 2,Fraud,Closed,16.823981,74.152891,45,Female,Entered through back window at night,0,165037
KSP-2026-008585,2024-10-24,13:18,Mangaluru,Mangaluru Police Station 4,Extortion,Closed,12.416966,74.053706,67,Male,Financial fraud promising high returns,1,0
KSP-2026-008586,2024-04-05,00:20,Mangaluru,Mangaluru Police Station 3,Burglary,Open,12.67966,76.307609,50,Male,Cyber extortion using fake social media profile,1,38762
KSP-2026-008587,2024-09-22,23:50,Belagavi,Belagavi Police Station 2,Kidnapping,Charge Sheet Filed,11.6587,74.565505,51,Female,Group of 3 suspects on motorcycle,1,0
KSP-2026-008588,2024-04-03,19:56,Mangaluru,Mangaluru Police Station 3,Theft,Under Investigation,15.566767,77.355874,72,Female,Stolen vehicle used for getaway,1,62474
KSP-2026-008589,2024-02-20,07:20,Shivamogga,Shivamogga Police Station 2,Public Nuisance,Cold Case,17.712436,77.621869,21,Male,Stolen vehicle used for getaway,2,0
KSP-2026-008590,2025-01-07,08:46,Hubballi-Dharwad,Hubballi-Dharwad Police Station 4,Public Nuisance,Charge Sheet Filed,16.259036,76.446601,45,Female,Cyber extortion using fake social media profile,0,0
KSP-2026-008591,2024-10-09,03:55,Mangaluru,Mangaluru Police Station 1,Narcotics,Cold Case,14.078956,75.371136,51,Other,Stolen vehicle used for getaway,2,0
KSP-2026-008592,2024-10-17,14:13,Mangaluru,Mangaluru Police Station 2,Narcotics,Closed,11.751492,77.911832,20,Male,Financial fraud promising high returns,3,0
KSP-2026-008593,2024-08-31,14:52,Shivamogga,Shivamogga Police Station 1,Homicide,Closed,15.478655,78.37917,55,Other,Stolen vehicle used for getaway,1,0
KSP-2026-008594,2025-07-08,13:03,Mysuru,Mysuru Police Station 1,Fraud,Under Investigation,16.413982,78.462408,33,Female,Cyber extortion using fake social media profile,2,227404
KSP-2026-008595,2025-02-20,01:32,Mangaluru,Mangaluru Police Station 2,Assault,Under Investigation,14.237973,77.348151,51,Female,Group of 3 suspects on motorcycle,2,0
KSP-2026-008596,2023-07-20,11:12,Shivamogga,Shivamogga Police Station 3,Assault,Under Investigation,16.701464,74.846205,72,Male,Stolen vehicle used for getaway,2,0
KSP-2026-008597,2023-08-01,18:48,Davanagere,Davanagere Police Station 5,Theft,Cold Case,11.820482,75.568576,72,Male,Used phishing link via SMS,1,448324
KSP-2026-008598,2024-03-22,00:46,Davanagere,Davanagere Police Station 1,Burglary,Under Investigation,14.119607,75.067877,30,Male,Cyber extortion using fake social media profile,1,252243
KSP-2026-008599,2023-05-13,11:37,Shivamogga,Shivamogga Police Station 5,Narcotics,Open,13.761652,76.993828,54,Female,Group of 3 suspects on motorcycle,0,0
KSP-2026-008600,2024-03-25,08:50,Vijayapura,Vijayapura Police Station 4,Fraud,Open,18.205518,76.121866,65,Other,Stolen vehicle used for getaway,2,402231
KSP-2026-008601,2023-08-19,00:44,Ballari,Ballari Police Station 4,Narcotics,Charge Sheet Filed,12.305082,76.555621,23,Male,Group of 3 suspects on motorcycle,0,0
KSP-2026-008602,2023-07-31,21:59,Bengaluru Urban,Bengaluru Urban Police Station 2,Assault,Open,12.638142,78.361485,54,Male,Financial fraud promising high returns,2,0
